ts_ms,kind,op_id,trait,latency_ms,status,fuel_left,fuel_total,mem_pages_used,mem_pages_limit,ok_count_moving,rss_kb
1787496839089,normal,mul2_256,normal,0.138,ok,inf,2000000,1,1,1,31152
1787496839090,oversize,conv3x3_4k,pages_over_limit,15.093,memory_trap,inf,2000000,3,1,0,31149
1787496839091,oversize,sort_64k,pages_over_limit,19.570,memory_trap,inf,2000000,4,1,0,31147
1787496839092,normal,grep_8k,normal,0.664,memory_trap,inf,2000000,2,1,0,31150
1787496839093,oversize,conv3x3_4k,pages_over_limit,18.292,memory_trap,inf,2000000,3,1,0,31149
1787496839094,normal,softmax_256,normal,0.971,ok,inf,2000000,1,1,1,31146
1787496839095,normal,sha_64B_em,normal,0.165,ok,inf,2000000,1,1,2,31151
1787496839096,normal,grep_8k,normal,0.200,memory_trap,inf,2000000,2,1,0,31151
1787496839097,normal,mul2_256,normal,0.384,ok,inf,2000000,1,1,1,31151
1787496839098,normal,softmax_256,normal,0.254,ok,inf,2000000,1,1,2,31150
1787496839099,normal,sha_64B_em,normal,1.077,ok,inf,2000000,1,1,3,31150
1787496839100,normal,grep_8k,normal,0.408,memory_trap,inf,2000000,2,1,0,31151
1787496839101,oversize,mmul_16k,pages_over_limit,13.153,memory_trap,inf,2000000,2,1,0,31155
1787496839102,oversize,conv3x3_4k,pages_over_limit,14.685,memory_trap,inf,2000000,3,1,0,31157
1787496839103,normal,sha_64B_em,normal,0.041,ok,inf,2000000,1,1,1,31155
1787496839104,normal,grep_8k,normal,0.351,memory_trap,inf,2000000,2,1,0,31153
1787496839105,normal,mul2_256,normal,1.398,ok,inf,2000000,1,1,1,31153
1787496839106,normal,softmax_256,normal,0.169,ok,inf,2000000,1,1,2,31152
1787496839107,normal,sha_64B_em,normal,0.082,ok,inf,2000000,1,1,3,31151
1787496839108,normal,grep_8k,normal,0.263,memory_trap,inf,2000000,2,1,0,31149
1787496839109,normal,mul2_256,normal,0.753,ok,inf,2000000,1,1,1,31152
1787496839110,normal,softmax_256,normal,1.423,ok,inf,2000000,1,1,2,31156
1787496839111,normal,sha_64B_em,normal,1.087,ok,inf,2000000,1,1,3,31160
1787496839112,normal,grep_8k,normal,0.752,memory_trap,inf,2000000,2,1,0,31164
1787496839113,normal,mul2_256,normal,0.373,ok,inf,2000000,1,1,1,31167
1787496839114,oversize,conv3x3_4k,pages_over_limit,20.431,memory_trap,inf,2000000,3,1,0,31172
1787496839115,normal,sha_64B_em,normal,0.807,ok,inf,2000000,1,1,1,31174
1787496839116,normal,grep_8k,normal,0.605,memory_trap,inf,2000000,2,1,0,31171
1787496839117,normal,mul2_256,normal,0.396,ok,inf,2000000,1,1,1,31172
1787496839118,normal,softmax_256,normal,0.035,ok,inf,2000000,1,1,2,31176
1787496839119,normal,sha_64B_em,normal,1.249,ok,inf,2000000,1,1,3,31173
1787496839120,normal,grep_8k,normal,0.606,memory_trap,inf,2000000,2,1,0,31170
1787496839121,normal,mul2_256,normal,1.313,ok,inf,2000000,1,1,1,31168
1787496839122,oversize,mmul_16k,pages_over_limit,12.978,memory_trap,inf,2000000,2,1,0,31168
1787496839123,normal,sha_64B_em,normal,0.574,ok,inf,2000000,1,1,1,31172
1787496839124,normal,grep_8k,normal,1.480,memory_trap,inf,2000000,2,1,0,31170
1787496839125,normal,mul2_256,normal,0.566,ok,inf,2000000,1,1,1,31172
1787496839126,normal,softmax_256,normal,0.366,ok,inf,2000000,1,1,2,31169
1787496839127,normal,sha_64B_em,normal,0.875,ok,inf,2000000,1,1,3,31171
1787496839128,normal,grep_8k,normal,0.989,memory_trap,inf,2000000,2,1,0,31176
1787496839129,normal,mul2_256,normal,0.447,ok,inf,2000000,1,1,1,31176
1787496839130,normal,softmax_256,normal,0.514,ok,inf,2000000,1,1,2,31181
1787496839131,normal,sha_64B_em,normal,1.159,ok,inf,2000000,1,1,3,31185
1787496839132,normal,grep_8k,normal,0.306,memory_trap,inf,2000000,2,1,0,31187
1787496839133,normal,mul2_256,normal,0.541,ok,inf,2000000,1,1,1,31192
1787496839134,normal,softmax_256,normal,1.371,ok,inf,2000000,1,1,2,31191
1787496839135,normal,sha_64B_em,normal,1.432,ok,inf,2000000,1,1,3,31190
1787496839136,oversize,sort_64k,pages_over_limit,27.910,memory_trap,inf,2000000,4,1,0,31195
1787496839137,normal,mul2_256,normal,0.594,ok,inf,2000000,1,1,1,31197
1787496839138,normal,softmax_256,normal,0.888,ok,inf,2000000,1,1,2,31195
1787496839139,normal,sha_64B_em,normal,0.112,ok,inf,2000000,1,1,3,31195
1787496839140,normal,grep_8k,normal,0.759,memory_trap,inf,2000000,2,1,0,31194
1787496839141,normal,mul2_256,normal,0.649,ok,inf,2000000,1,1,1,31197
1787496839142,normal,softmax_256,normal,0.013,ok,inf,2000000,1,1,2,31199
1787496839143,normal,sha_64B_em,normal,0.455,ok,inf,2000000,1,1,3,31199
1787496839144,normal,grep_8k,normal,0.274,memory_trap,inf,2000000,2,1,0,31199
1787496839145,normal,mul2_256,normal,0.682,ok,inf,2000000,1,1,1,31201
1787496839146,normal,softmax_256,normal,0.285,ok,inf,2000000,1,1,2,31206
1787496839147,normal,sha_64B_em,normal,1.049,ok,inf,2000000,1,1,3,31204
1787496839148,normal,grep_8k,normal,0.266,memory_trap,inf,2000000,2,1,0,31208
1787496839149,normal,mul2_256,normal,1.186,ok,inf,2000000,1,1,1,31211
1787496839150,normal,softmax_256,normal,0.721,ok,inf,2000000,1,1,2,31215
1787496839151,oversize,sort_64k,pages_over_limit,22.854,memory_trap,inf,2000000,4,1,0,31215
1787496839152,normal,grep_8k,normal,0.646,memory_trap,inf,2000000,2,1,0,31220
1787496839153,normal,mul2_256,normal,0.037,ok,inf,2000000,1,1,1,31218
1787496839154,normal,softmax_256,normal,1.224,ok,inf,2000000,1,1,2,31220
1787496839155,oversize,mmul_16k,pages_over_limit,18.068,memory_trap,inf,2000000,2,1,0,31218
1787496839156,oversize,conv3x3_4k,pages_over_limit,20.957,memory_trap,inf,2000000,3,1,0,31214
1787496839157,normal,mul2_256,normal,0.028,ok,inf,2000000,1,1,1,31219
1787496839158,oversize,mmul_16k,pages_over_limit,26.542,memory_trap,inf,2000000,2,1,0,31217
1787496839159,normal,sha_64B_em,normal,0.611,ok,inf,2000000,1,1,1,31216
1787496839160,normal,grep_8k,normal,1.233,memory_trap,inf,2000000,2,1,0,31220
1787496839161,oversize,mmul_16k,pages_over_limit,10.283,memory_trap,inf,2000000,2,1,0,31217
1787496839162,normal,softmax_256,normal,0.019,ok,inf,2000000,1,1,1,31219
1787496839163,normal,sha_64B_em,normal,0.273,ok,inf,2000000,1,1,2,31221
1787496839164,normal,grep_8k,normal,0.819,memory_trap,inf,2000000,2,1,0,31225
1787496839165,normal,mul2_256,normal,0.152,ok,inf,2000000,1,1,1,31229
1787496839166,oversize,sort_64k,pages_over_limit,24.070,memory_trap,inf,2000000,4,1,0,31227
1787496839167,oversize,mmul_16k,pages_over_limit,17.811,memory_trap,inf,2000000,2,1,0,31227
1787496839168,normal,grep_8k,normal,1.170,memory_trap,inf,2000000,2,1,0,31229
1787496839169,normal,mul2_256,normal,0.230,ok,inf,2000000,1,1,1,31229
1787496839170,normal,softmax_256,normal,0.556,ok,inf,2000000,1,1,2,31229
1787496839171,normal,sha_64B_em,normal,1.239,ok,inf,2000000,1,1,3,31229
1787496839172,oversize,sort_64k,pages_over_limit,14.270,memory_trap,inf,2000000,4,1,0,31230
1787496839173,normal,mul2_256,normal,1.483,ok,inf,2000000,1,1,1,31230
1787496839174,normal,softmax_256,normal,0.430,ok,inf,2000000,1,1,2,31226
1787496839175,normal,sha_64B_em,normal,1.018,ok,inf,2000000,1,1,3,31223
1787496839176,oversize,mmul_16k,pages_over_limit,16.908,memory_trap,inf,2000000,2,1,0,31221
1787496839177,normal,mul2_256,normal,1.331,ok,inf,2000000,1,1,1,31221
1787496839178,oversize,sort_64k,pages_over_limit,29.192,memory_trap,inf,2000000,4,1,0,31224
1787496839179,normal,sha_64B_em,normal,0.643,ok,inf,2000000,1,1,1,31220
1787496839180,normal,grep_8k,normal,0.124,memory_trap,inf,2000000,2,1,0,31218
1787496839181,normal,mul2_256,normal,1.436,ok,inf,2000000,1,1,1,31215
1787496839182,oversize,mmul_16k,pages_over_limit,12.192,memory_trap,inf,2000000,2,1,0,31213
1787496839183,normal,sha_64B_em,normal,0.666,ok,inf,2000000,1,1,1,31217
1787496839184,normal,grep_8k,normal,1.234,memory_trap,inf,2000000,2,1,0,31215
1787496839185,normal,mul2_256,normal,0.098,ok,inf,2000000,1,1,1,31218
1787496839186,normal,softmax_256,normal,0.506,ok,inf,2000000,1,1,2,31217
1787496839187,normal,sha_64B_em,normal,0.794,ok,inf,2000000,1,1,3,31215
1787496839188,oversize,mmul_16k,pages_over_limit,21.692,memory_trap,inf,2000000,2,1,0,31220
1787496839189,oversize,conv3x3_4k,pages_over_limit,22.127,memory_trap,inf,2000000,3,1,0,31217
1787496839190,normal,softmax_256,normal,0.534,ok,inf,2000000,1,1,1,31221
1787496839191,oversize,mmul_16k,pages_over_limit,21.138,memory_trap,inf,2000000,2,1,0,31224
1787496839192,normal,grep_8k,normal,0.541,memory_trap,inf,2000000,2,1,0,31229
1787496839193,oversize,sort_64k,pages_over_limit,10.503,memory_trap,inf,2000000,4,1,0,31233
1787496839194,normal,softmax_256,normal,1.313,ok,inf,2000000,1,1,1,31229
1787496839195,oversize,conv3x3_4k,pages_over_limit,26.025,memory_trap,inf,2000000,3,1,0,31233
1787496839196,normal,grep_8k,normal,0.546,memory_trap,inf,2000000,2,1,0,31231
1787496839197,normal,mul2_256,normal,0.544,ok,inf,2000000,1,1,1,31231
1787496839198,normal,softmax_256,normal,0.719,ok,inf,2000000,1,1,2,31232
1787496839199,oversize,sort_64k,pages_over_limit,25.306,memory_trap,inf,2000000,4,1,0,31230
1787496839200,normal,grep_8k,normal,0.504,memory_trap,inf,2000000,2,1,0,31229
1787496839201,oversize,conv3x3_4k,pages_over_limit,29.132,memory_trap,inf,2000000,3,1,0,31232
1787496839202,oversize,sort_64k,pages_over_limit,23.180,memory_trap,inf,2000000,4,1,0,31228
1787496839203,normal,sha_64B_em,normal,0.127,ok,inf,2000000,1,1,1,31229
1787496839204,normal,grep_8k,normal,0.940,memory_trap,inf,2000000,2,1,0,31225
1787496839205,oversize,sort_64k,pages_over_limit,19.685,memory_trap,inf,2000000,4,1,0,31222
1787496839206,normal,softmax_256,normal,0.602,ok,inf,2000000,1,1,1,31227
1787496839207,normal,sha_64B_em,normal,0.397,ok,inf,2000000,1,1,2,31230
1787496839208,oversize,sort_64k,pages_over_limit,28.308,memory_trap,inf,2000000,4,1,0,31235
1787496839209,oversize,mmul_16k,pages_over_limit,25.614,memory_trap,inf,2000000,2,1,0,31232
1787496839210,normal,softmax_256,normal,1.081,ok,inf,2000000,1,1,1,31229
1787496839211,normal,sha_64B_em,normal,0.350,ok,inf,2000000,1,1,2,31229
1787496839212,oversize,mmul_16k,pages_over_limit,25.537,memory_trap,inf,2000000,2,1,0,31231
1787496839213,normal,mul2_256,normal,0.286,ok,inf,2000000,1,1,1,31229
1787496839214,normal,softmax_256,normal,0.300,ok,inf,2000000,1,1,2,31227
1787496839215,oversize,mmul_16k,pages_over_limit,20.950,memory_trap,inf,2000000,2,1,0,31224
1787496839216,normal,grep_8k,normal,0.782,memory_trap,inf,2000000,2,1,0,31225
1787496839217,normal,mul2_256,normal,0.675,ok,inf,2000000,1,1,1,31226
1787496839218,oversize,mmul_16k,pages_over_limit,21.254,memory_trap,inf,2000000,2,1,0,31226
1787496839219,normal,sha_64B_em,normal,0.904,ok,inf,2000000,1,1,1,31229
1787496839220,normal,grep_8k,normal,1.259,memory_trap,inf,2000000,2,1,0,31229
1787496839221,oversize,mmul_16k,pages_over_limit,18.307,memory_trap,inf,2000000,2,1,0,31231
1787496839222,normal,softmax_256,normal,0.043,ok,inf,2000000,1,1,1,31227
1787496839223,normal,sha_64B_em,normal,0.293,ok,inf,2000000,1,1,2,31224
1787496839224,normal,grep_8k,normal,0.343,memory_trap,inf,2000000,2,1,0,31229
1787496839225,oversize,conv3x3_4k,pages_over_limit,26.556,memory_trap,inf,2000000,3,1,0,31227
1787496839226,normal,softmax_256,normal,1.266,ok,inf,2000000,1,1,1,31229
1787496839227,oversize,mmul_16k,pages_over_limit,18.822,memory_trap,inf,2000000,2,1,0,31228
1787496839228,oversize,conv3x3_4k,pages_over_limit,12.555,memory_trap,inf,2000000,3,1,0,31233
1787496839229,normal,mul2_256,normal,0.202,ok,inf,2000000,1,1,1,31236
1787496839230,oversize,mmul_16k,pages_over_limit,25.928,memory_trap,inf,2000000,2,1,0,31237
1787496839231,normal,sha_64B_em,normal,0.728,ok,inf,2000000,1,1,1,31234
1787496839232,normal,grep_8k,normal,1.114,memory_trap,inf,2000000,2,1,0,31235
1787496839233,normal,mul2_256,normal,1.034,ok,inf,2000000,1,1,1,31236
1787496839234,normal,softmax_256,normal,0.508,ok,inf,2000000,1,1,2,31232
1787496839235,normal,sha_64B_em,normal,0.141,ok,inf,2000000,1,1,3,31237
1787496839236,normal,grep_8k,normal,0.613,memory_trap,inf,2000000,2,1,0,31238
1787496839237,oversize,conv3x3_4k,pages_over_limit,17.486,memory_trap,inf,2000000,3,1,0,31240
1787496839238,normal,softmax_256,normal,1.350,ok,inf,2000000,1,1,1,31236
1787496839239,normal,sha_64B_em,normal,0.640,ok,inf,2000000,1,1,2,31241
1787496839240,normal,grep_8k,normal,0.986,memory_trap,inf,2000000,2,1,0,31240
1787496839241,oversize,sort_64k,pages_over_limit,24.198,memory_trap,inf,2000000,4,1,0,31245
1787496839242,normal,softmax_256,normal,1.274,ok,inf,2000000,1,1,1,31248
1787496839243,oversize,conv3x3_4k,pages_over_limit,26.436,memory_trap,inf,2000000,3,1,0,31251
1787496839244,normal,grep_8k,normal,1.197,memory_trap,inf,2000000,2,1,0,31247
1787496839245,normal,mul2_256,normal,0.832,ok,inf,2000000,1,1,1,31250
1787496839246,normal,softmax_256,normal,0.148,ok,inf,2000000,1,1,2,31253
1787496839247,normal,sha_64B_em,normal,0.093,ok,inf,2000000,1,1,3,31257
1787496839248,normal,grep_8k,normal,0.128,memory_trap,inf,2000000,2,1,0,31260
1787496839249,oversize,conv3x3_4k,pages_over_limit,20.262,memory_trap,inf,2000000,3,1,0,31257
1787496839250,normal,softmax_256,normal,1.253,ok,inf,2000000,1,1,1,31253
1787496839251,normal,sha_64B_em,normal,1.222,ok,inf,2000000,1,1,2,31251
1787496839252,oversize,conv3x3_4k,pages_over_limit,29.419,memory_trap,inf,2000000,3,1,0,31252
1787496839253,oversize,sort_64k,pages_over_limit,23.957,memory_trap,inf,2000000,4,1,0,31254
1787496839254,normal,softmax_256,normal,0.625,ok,inf,2000000,1,1,1,31257
1787496839255,normal,sha_64B_em,normal,0.563,ok,inf,2000000,1,1,2,31256
1787496839256,normal,grep_8k,normal,1.286,memory_trap,inf,2000000,2,1,0,31259
1787496839257,normal,mul2_256,normal,1.157,ok,inf,2000000,1,1,1,31259
1787496839258,normal,softmax_256,normal,0.354,ok,inf,2000000,1,1,2,31257
1787496839259,normal,sha_64B_em,normal,1.107,ok,inf,2000000,1,1,3,31261
1787496839260,normal,grep_8k,normal,1.160,memory_trap,inf,2000000,2,1,0,31261
1787496839261,normal,mul2_256,normal,1.051,ok,inf,2000000,1,1,1,31265
1787496839262,normal,softmax_256,normal,0.504,ok,inf,2000000,1,1,2,31268
1787496839263,oversize,mmul_16k,pages_over_limit,23.100,memory_trap,inf,2000000,2,1,0,31268
1787496839264,normal,grep_8k,normal,0.103,memory_trap,inf,2000000,2,1,0,31265
1787496839265,normal,mul2_256,normal,1.350,ok,inf,2000000,1,1,1,31261
1787496839267,oversize,mmul_16k,pages_over_limit,29.954,memory_trap,inf,2000000,2,1,0,31257
1787496839268,oversize,conv3x3_4k,pages_over_limit,20.195,memory_trap,inf,2000000,3,1,0,31253
1787496839269,normal,grep_8k,normal,0.573,memory_trap,inf,2000000,2,1,0,31255
1787496839270,normal,mul2_256,normal,0.349,ok,inf,2000000,1,1,1,31257
1787496839271,normal,softmax_256,normal,0.261,ok,inf,2000000,1,1,2,31261
1787496839272,normal,sha_64B_em,normal,0.467,ok,inf,2000000,1,1,3,31263
1787496839273,normal,grep_8k,normal,0.277,memory_trap,inf,2000000,2,1,0,31268
1787496839274,oversize,conv3x3_4k,pages_over_limit,17.236,memory_trap,inf,2000000,3,1,0,31265
1787496839275,oversize,sort_64k,pages_over_limit,28.225,memory_trap,inf,2000000,4,1,0,31267
1787496839276,oversize,mmul_16k,pages_over_limit,24.775,memory_trap,inf,2000000,2,1,0,31266
1787496839277,normal,grep_8k,normal,1.317,memory_trap,inf,2000000,2,1,0,31265
1787496839278,normal,mul2_256,normal,1.099,ok,inf,2000000,1,1,1,31263
1787496839279,oversize,mmul_16k,pages_over_limit,24.184,memory_trap,inf,2000000,2,1,0,31261
1787496839280,oversize,conv3x3_4k,pages_over_limit,12.841,memory_trap,inf,2000000,3,1,0,31259
1787496839281,oversize,sort_64k,pages_over_limit,19.775,memory_trap,inf,2000000,4,1,0,31263
1787496839282,normal,mul2_256,normal,0.668,ok,inf,2000000,1,1,1,31259
1787496839283,normal,softmax_256,normal,0.837,ok,inf,2000000,1,1,2,31261
1787496839284,oversize,sort_64k,pages_over_limit,21.372,memory_trap,inf,2000000,4,1,0,31261
1787496839285,oversize,mmul_16k,pages_over_limit,17.380,memory_trap,inf,2000000,2,1,0,31258
1787496839286,normal,mul2_256,normal,1.379,ok,inf,2000000,1,1,1,31254
1787496839287,normal,softmax_256,normal,0.731,ok,inf,2000000,1,1,2,31252
1787496839288,normal,sha_64B_em,normal,0.143,ok,inf,2000000,1,1,3,31256
1787496839289,normal,grep_8k,normal,0.186,memory_trap,inf,2000000,2,1,0,31253
1787496839290,oversize,sort_64k,pages_over_limit,20.220,memory_trap,inf,2000000,4,1,0,31249
1787496839291,normal,softmax_256,normal,0.882,ok,inf,2000000,1,1,1,31248
1787496839292,normal,sha_64B_em,normal,0.756,ok,inf,2000000,1,1,2,31251
1787496839293,oversize,sort_64k,pages_over_limit,25.515,memory_trap,inf,2000000,4,1,0,31253
1787496839294,normal,mul2_256,normal,1.092,ok,inf,2000000,1,1,1,31253
1787496839295,normal,softmax_256,normal,0.695,ok,inf,2000000,1,1,2,31249
1787496839296,normal,sha_64B_em,normal,0.304,ok,inf,2000000,1,1,3,31249
1787496839297,oversize,mmul_16k,pages_over_limit,15.014,memory_trap,inf,2000000,2,1,0,31251
1787496839298,oversize,conv3x3_4k,pages_over_limit,15.087,memory_trap,inf,2000000,3,1,0,31247
1787496839299,oversize,sort_64k,pages_over_limit,17.418,memory_trap,inf,2000000,4,1,0,31247
1787496839300,oversize,mmul_16k,pages_over_limit,23.642,memory_trap,inf,2000000,2,1,0,31244
1787496839301,normal,grep_8k,normal,0.910,memory_trap,inf,2000000,2,1,0,31244
1787496839302,normal,mul2_256,normal,1.153,ok,inf,2000000,1,1,1,31241
1787496839303,normal,softmax_256,normal,0.654,ok,inf,2000000,1,1,2,31242
1787496839304,normal,sha_64B_em,normal,0.526,ok,inf,2000000,1,1,3,31244
1787496839305,normal,grep_8k,normal,0.599,memory_trap,inf,2000000,2,1,0,31248
1787496839306,normal,mul2_256,normal,1.024,ok,inf,2000000,1,1,1,31253
1787496839307,oversize,conv3x3_4k,pages_over_limit,19.543,memory_trap,inf,2000000,3,1,0,31255
1787496839308,oversize,sort_64k,pages_over_limit,22.218,memory_trap,inf,2000000,4,1,0,31255
1787496839309,oversize,mmul_16k,pages_over_limit,18.417,memory_trap,inf,2000000,2,1,0,31251
1787496839310,normal,mul2_256,normal,0.686,ok,inf,2000000,1,1,1,31256
1787496839311,oversize,sort_64k,pages_over_limit,17.406,memory_trap,inf,2000000,4,1,0,31253
1787496839312,normal,sha_64B_em,normal,0.069,ok,inf,2000000,1,1,1,31252
1787496839313,oversize,conv3x3_4k,pages_over_limit,23.085,memory_trap,inf,2000000,3,1,0,31253
1787496839314,normal,mul2_256,normal,0.579,ok,inf,2000000,1,1,1,31253
1787496839315,oversize,mmul_16k,pages_over_limit,22.229,memory_trap,inf,2000000,2,1,0,31258
1787496839316,oversize,conv3x3_4k,pages_over_limit,21.339,memory_trap,inf,2000000,3,1,0,31262
1787496839317,normal,grep_8k,normal,0.397,memory_trap,inf,2000000,2,1,0,31263
1787496839318,normal,mul2_256,normal,1.324,ok,inf,2000000,1,1,1,31261
1787496839319,normal,softmax_256,normal,0.397,ok,inf,2000000,1,1,2,31264
1787496839320,normal,sha_64B_em,normal,0.964,ok,inf,2000000,1,1,3,31269
1787496839321,normal,grep_8k,normal,0.132,memory_trap,inf,2000000,2,1,0,31269
1787496839322,oversize,conv3x3_4k,pages_over_limit,12.526,memory_trap,inf,2000000,3,1,0,31270
1787496839323,normal,softmax_256,normal,1.115,ok,inf,2000000,1,1,1,31267
1787496839324,normal,sha_64B_em,normal,0.377,ok,inf,2000000,1,1,2,31264
1787496839325,oversize,conv3x3_4k,pages_over_limit,28.917,memory_trap,inf,2000000,3,1,0,31268
1787496839326,normal,mul2_256,normal,1.418,ok,inf,2000000,1,1,1,31268
1787496839327,normal,softmax_256,normal,0.589,ok,inf,2000000,1,1,2,31271
1787496839328,oversize,conv3x3_4k,pages_over_limit,20.780,memory_trap,inf,2000000,3,1,0,31269
1787496839329,normal,grep_8k,normal,0.266,memory_trap,inf,2000000,2,1,0,31268
1787496839330,normal,mul2_256,normal,0.170,ok,inf,2000000,1,1,1,31271
1787496839331,normal,softmax_256,normal,0.774,ok,inf,2000000,1,1,2,31276
1787496839332,normal,sha_64B_em,normal,1.052,ok,inf,2000000,1,1,3,31279
1787496839333,normal,grep_8k,normal,0.327,memory_trap,inf,2000000,2,1,0,31283
1787496839334,oversize,conv3x3_4k,pages_over_limit,22.203,memory_trap,inf,2000000,3,1,0,31279
1787496839335,oversize,sort_64k,pages_over_limit,14.934,memory_trap,inf,2000000,4,1,0,31281
1787496839336,normal,sha_64B_em,normal,0.496,ok,inf,2000000,1,1,1,31282
1787496839337,normal,grep_8k,normal,0.385,memory_trap,inf,2000000,2,1,0,31283
1787496839338,normal,mul2_256,normal,0.733,ok,inf,2000000,1,1,1,31282
1787496839339,normal,softmax_256,normal,0.713,ok,inf,2000000,1,1,2,31285
1787496839340,normal,sha_64B_em,normal,1.384,ok,inf,2000000,1,1,3,31285
1787496839341,normal,grep_8k,normal,0.067,memory_trap,inf,2000000,2,1,0,31286
1787496839342,normal,mul2_256,normal,1.221,ok,inf,2000000,1,1,1,31283
1787496839343,oversize,conv3x3_4k,pages_over_limit,14.078,memory_trap,inf,2000000,3,1,0,31283
1787496839344,normal,sha_64B_em,normal,0.547,ok,inf,2000000,1,1,1,31282
1787496839345,normal,grep_8k,normal,1.493,memory_trap,inf,2000000,2,1,0,31279
1787496839346,normal,mul2_256,normal,0.097,ok,inf,2000000,1,1,1,31277
1787496839347,oversize,sort_64k,pages_over_limit,14.646,memory_trap,inf,2000000,4,1,0,31277
1787496839348,normal,sha_64B_em,normal,0.184,ok,inf,2000000,1,1,1,31274
1787496839349,normal,grep_8k,normal,0.665,memory_trap,inf,2000000,2,1,0,31275
1787496839350,normal,mul2_256,normal,1.001,ok,inf,2000000,1,1,1,31273
1787496839351,oversize,mmul_16k,pages_over_limit,16.786,memory_trap,inf,2000000,2,1,0,31277
1787496839352,normal,sha_64B_em,normal,0.846,ok,inf,2000000,1,1,1,31275
1787496839353,oversize,sort_64k,pages_over_limit,16.712,memory_trap,inf,2000000,4,1,0,31277
1787496839354,oversize,mmul_16k,pages_over_limit,14.056,memory_trap,inf,2000000,2,1,0,31279
1787496839355,normal,softmax_256,normal,0.390,ok,inf,2000000,1,1,1,31278
1787496839356,normal,sha_64B_em,normal,0.503,ok,inf,2000000,1,1,2,31274
1787496839357,normal,grep_8k,normal,1.256,memory_trap,inf,2000000,2,1,0,31279
1787496839358,normal,mul2_256,normal,1.423,ok,inf,2000000,1,1,1,31282
1787496839359,oversize,sort_64k,pages_over_limit,18.120,memory_trap,inf,2000000,4,1,0,31283
1787496839360,normal,sha_64B_em,normal,0.350,ok,inf,2000000,1,1,1,31280
1787496839361,normal,grep_8k,normal,1.452,memory_trap,inf,2000000,2,1,0,31281
1787496839362,normal,mul2_256,normal,0.473,ok,inf,2000000,1,1,1,31286
1787496839363,oversize,mmul_16k,pages_over_limit,16.951,memory_trap,inf,2000000,2,1,0,31282
1787496839364,normal,sha_64B_em,normal,0.854,ok,inf,2000000,1,1,1,31278
1787496839365,normal,grep_8k,normal,0.608,memory_trap,inf,2000000,2,1,0,31274
1787496839366,normal,mul2_256,normal,1.164,ok,inf,2000000,1,1,1,31271
1787496839367,normal,softmax_256,normal,0.888,ok,inf,2000000,1,1,2,31271
1787496839368,normal,sha_64B_em,normal,1.006,ok,inf,2000000,1,1,3,31275
1787496839369,normal,grep_8k,normal,1.486,memory_trap,inf,2000000,2,1,0,31275
1787496839370,normal,mul2_256,normal,1.434,ok,inf,2000000,1,1,1,31276
1787496839371,normal,softmax_256,normal,1.390,ok,inf,2000000,1,1,2,31273
1787496839372,normal,sha_64B_em,normal,1.403,ok,inf,2000000,1,1,3,31273
1787496839373,oversize,conv3x3_4k,pages_over_limit,26.935,memory_trap,inf,2000000,3,1,0,31276
1787496839374,normal,mul2_256,normal,0.122,ok,inf,2000000,1,1,1,31272
1787496839375,normal,softmax_256,normal,0.776,ok,inf,2000000,1,1,2,31277
1787496839376,normal,sha_64B_em,normal,1.227,ok,inf,2000000,1,1,3,31279
1787496839377,normal,grep_8k,normal,1.221,memory_trap,inf,2000000,2,1,0,31278
1787496839378,normal,mul2_256,normal,1.266,ok,inf,2000000,1,1,1,31276
1787496839379,normal,softmax_256,normal,0.584,ok,inf,2000000,1,1,2,31279
1787496839380,normal,sha_64B_em,normal,0.709,ok,inf,2000000,1,1,3,31284
1787496839381,normal,grep_8k,normal,0.927,memory_trap,inf,2000000,2,1,0,31288
1787496839382,normal,mul2_256,normal,0.199,ok,inf,2000000,1,1,1,31293
1787496839383,normal,softmax_256,normal,0.339,ok,inf,2000000,1,1,2,31298
1787496839384,normal,sha_64B_em,normal,1.422,ok,inf,2000000,1,1,3,31297
1787496839385,oversize,conv3x3_4k,pages_over_limit,27.867,memory_trap,inf,2000000,3,1,0,31299
1787496839386,oversize,sort_64k,pages_over_limit,26.822,memory_trap,inf,2000000,4,1,0,31304
1787496839387,normal,softmax_256,normal,0.603,ok,inf,2000000,1,1,1,31301
1787496839388,normal,sha_64B_em,normal,0.820,ok,inf,2000000,1,1,2,31304
1787496839389,normal,grep_8k,normal,0.239,memory_trap,inf,2000000,2,1,0,31300
1787496839390,oversize,mmul_16k,pages_over_limit,26.499,memory_trap,inf,2000000,2,1,0,31303
1787496839391,oversize,conv3x3_4k,pages_over_limit,24.822,memory_trap,inf,2000000,3,1,0,31305
1787496839392,normal,sha_64B_em,normal,0.436,ok,inf,2000000,1,1,1,31302
1787496839393,oversize,mmul_16k,pages_over_limit,14.246,memory_trap,inf,2000000,2,1,0,31299
1787496839394,normal,mul2_256,normal,0.744,ok,inf,2000000,1,1,1,31301
1787496839395,normal,softmax_256,normal,0.458,ok,inf,2000000,1,1,2,31301
1787496839396,normal,sha_64B_em,normal,0.850,ok,inf,2000000,1,1,3,31302
1787496839397,normal,grep_8k,normal,0.377,memory_trap,inf,2000000,2,1,0,31301
1787496839398,normal,mul2_256,normal,0.920,ok,inf,2000000,1,1,1,31299
1787496839399,normal,softmax_256,normal,1.105,ok,inf,2000000,1,1,2,31303
1787496839400,normal,sha_64B_em,normal,0.549,ok,inf,2000000,1,1,3,31304
